Exercise Index,Progress Level,gpt-4o-mini Ranking,gemini-2.5-flash Ranking,qwen-plus Ranking,claude-3-5-haiku Ranking,Best,Mid,Worst
455,8th grade (13yo),"{'ar': 1, 'en': 2, 'de': 3}","{'en': 1, 'de': 2, 'ar': 3}",{},"{'ar': 2, 'en': 1, 'de': 3}",en,TIE,de
456,8th grade (13yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 3, 'en': 1, 'ar': 2}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
457,8th grade (13yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 3, 'ar': 2}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
458,8th grade (13yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 3, 'ar': 2}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
459,9th grade (14yo),"{'de': 1, 'en': 3, 'ar': 2}","{'de': 1, 'en': 3, 'ar': 2}",{},"{'de': 1, 'en': 3, 'ar': 2}",de,ar,en
460,9th grade (14yo),"{'de': 1, 'ar': 2, 'en': 3}","{'de': 2, 'ar': 3, 'en': 1}",{},"{'de': 1, 'ar': 3, 'en': 2}",de,TIE,ar
461,9th grade (14yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 2, 'ar': 1, 'de': 3}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
462,9th grade (14yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 2, 'en': 1, 'de': 3}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
463,10th grade (15yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 2, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
464,10th grade (15yo),"{'ar': 2, 'de': 1, 'en': 3}","{'ar': 3, 'de': 1, 'en': 2}",{},"{'ar': 1, 'de': 2, 'en': 3}",de,TIE,en
465,10th grade (15yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 1, 'en': 2, 'de': 3}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
466,10th grade (15yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 2, 'de': 1, 'en': 3}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
467,2nd grade (7yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 3, 'de': 1, 'en': 2}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
468,2nd grade (7yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 2, 'de': 1, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
469,2nd grade (7yo),"{'ar': 1, 'en': 3, 'de': 2}","{'ar': 2, 'en': 3, 'de': 1}",{},"{'ar': 1, 'en': 3, 'de': 2}",ar,de,en
470,4th grade (9yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 2, 'en': 3, 'ar': 1}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
471,4th grade (9yo),"{'en': 1, 'de': 3, 'ar': 2}","{'en': 2, 'de': 3, 'ar': 1}",{},"{'en': 1, 'de': 3, 'ar': 2}",en,ar,de
472,4th grade (9yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 2, 'de': 1, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
473,4th grade (9yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 2, 'ar': 3}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
474,6th grade (11yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 1, 'en': 3, 'de': 2}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
475,6th grade (11yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 2, 'de': 3}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
476,6th grade (11yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 2, 'en': 3, 'de': 1}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
477,6th grade (11yo),"{'en': 3, 'ar': 1, 'de': 2}","{'en': 3, 'ar': 1, 'de': 2}",{},"{'en': 3, 'ar': 1, 'de': 2}",ar,de,en
478,7th grade (12 yo),"{'en': 3, 'de': 1, 'ar': 2}","{'en': 3, 'de': 1, 'ar': 2}",{},"{'en': 3, 'de': 1, 'ar': 2}",de,ar,en
479,7th grade (12 yo),"{'de': 1, 'ar': 2, 'en': 3}","{'de': 2, 'ar': 1, 'en': 3}",{},"{'de': 1, 'ar': 2, 'en': 3}",de,ar,en
480,7th grade (12 yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 2, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
481,7th grade (12 yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 2, 'de': 1, 'en': 3}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,TIE,en
482,8th grade (13yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 3, 'de': 2}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
483,8th grade (13yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 2, 'ar': 3, 'de': 1}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
484,8th grade (13yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 2, 'ar': 3}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
485,8th grade (13yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 2, 'de': 1, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
486,9th grade (14yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 2, 'ar': 3, 'de': 1}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
487,9th grade (14yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 3, 'de': 2}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
488,9th grade (14yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 2, 'de': 1, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
489,10th grade (15yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 2, 'de': 1, 'en': 3}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
490,10th grade (15yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 2, 'de': 3}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
491,2nd grade (7yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 2, 'de': 1, 'en': 3}",{},"{'ar': 1, 'de': 3, 'en': 2}",ar,TIE,en
492,2nd grade (7yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 2, 'de': 3}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
493,2nd grade (7yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 2, 'de': 3}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
494,2nd grade (7yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 2, 'ar': 3}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
495,2nd grade (7yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 2, 'de': 1, 'en': 3}",{},"{'ar': 2, 'de': 3, 'en': 1}",TIE,ar,en
496,2nd grade (7yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 3, 'de': 2, 'en': 1}",{},"{'ar': 1, 'de': 3, 'en': 2}",ar,de,TIE
497,4th grade (9yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 1, 'en': 2, 'de': 3}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
498,4th grade (9yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 3, 'ar': 2}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
499,4th grade (9yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 2, 'de': 3, 'ar': 1}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
500,4th grade (9yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 2, 'ar': 1, 'de': 3}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
501,6th grade (11yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 2, 'ar': 3}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
502,6th grade (11yo),"{'ar': 2, 'de': 1, 'en': 3}","{'ar': 3, 'de': 1, 'en': 2}",{},"{'ar': 1, 'de': 2, 'en': 3}",de,TIE,en
503,6th grade (11yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 2, 'de': 3, 'en': 1}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
504,6th grade (11yo),"{'de': 1, 'ar': 2, 'en': 3}","{'de': 3, 'ar': 2, 'en': 1}",{},"{'de': 2, 'ar': 3, 'en': 1}",en,ar,TIE
505,7th grade (12 yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 2, 'en': 1, 'de': 3}",{},"{'ar': 2, 'en': 1, 'de': 3}",en,ar,de
506,7th grade (12 yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 2, 'de': 3, 'en': 1}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
507,7th grade (12 yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 1, 'en': 2, 'de': 3}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
508,8th grade (13yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 2, 'de': 3, 'ar': 1}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
509,8th grade (13yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 2, 'en': 1, 'ar': 3}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
510,8th grade (13yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 1, 'en': 2, 'de': 3}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
511,8th grade (13yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 2, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
512,9th grade (14yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 3, 'de': 2}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
513,9th grade (14yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 2, 'ar': 3}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
514,9th grade (14yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'de': 2, 'ar': 3}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
515,9th grade (14yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 2, 'ar': 3}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
516,10th grade (15yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 2, 'ar': 3}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
517,10th grade (15yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 2, 'en': 1, 'de': 3}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
518,2nd grade (7yo),"{'en': 3, 'ar': 1, 'de': 2}","{'en': 3, 'ar': 1, 'de': 2}",{},"{'en': 3, 'ar': 1, 'de': 2}",ar,de,en
519,2nd grade (7yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 2, 'de': 1, 'en': 3}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
520,2nd grade (7yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 3, 'en': 1, 'de': 2}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
521,4th grade (9yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 3, 'de': 2}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
522,4th grade (9yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 2, 'de': 1, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
523,4th grade (9yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 2, 'ar': 3}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
524,4th grade (9yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 3, 'en': 2, 'de': 1}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
525,6th grade (11yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 2, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
526,6th grade (11yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 2, 'ar': 1, 'de': 3}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
527,6th grade (11yo),"{'de': 1, 'ar': 2, 'en': 3}","{'de': 1, 'ar': 2, 'en': 3}",{},"{'de': 1, 'ar': 2, 'en': 3}",de,ar,en
528,6th grade (11yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 2, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
529,6th grade (11yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 2, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
530,6th grade (11yo),"{'ar': 1, 'en': 3, 'de': 2}","{'ar': 1, 'en': 3, 'de': 2}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
531,7th grade (12 yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 2, 'ar': 3, 'de': 1}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
532,7th grade (12 yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 2, 'en': 1, 'ar': 3}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
533,7th grade (12 yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 2, 'en': 1, 'de': 3}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
534,7th grade (12 yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 3, 'en': 2, 'ar': 1}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
535,8th grade (13yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 2, 'en': 1, 'de': 3}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
536,8th grade (13yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 3, 'de': 2}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
537,8th grade (13yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 2, 'de': 1, 'en': 3}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
538,9th grade (14yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 2, 'de': 3, 'ar': 1}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
539,9th grade (14yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 3, 'de': 2}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
540,10th grade (15yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 1, 'en': 3, 'de': 2}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
541,10th grade (15yo),"{'ar': 2, 'en': 1, 'de': 3}","{'ar': 2, 'en': 1, 'de': 3}",{},"{'ar': 1, 'en': 2, 'de': 3}",en,ar,de
542,2nd grade (7yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 1, 'de': 2, 'en': 3}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,de,en
543,2nd grade (7yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 2, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
544,2nd grade (7yo),"{'ar': 2, 'en': 1, 'de': 3}","{'en': 1, 'ar': 2, 'de': 3}",{},"{'ar': 1, 'en': 2, 'de': 3}",en,ar,de
545,2nd grade (7yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 2, 'de': 3, 'ar': 1}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
546,4th grade (9yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 3, 'de': 2}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
547,4th grade (9yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 3, 'de': 2, 'en': 1}",{},"{'ar': 2, 'de': 3, 'en': 1}",en,de,TIE
548,4th grade (9yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 2, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
549,4th grade (9yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 3, 'de': 2, 'en': 1}",{},"{'ar': 2, 'de': 3, 'en': 1}",en,de,TIE
550,4th grade (9yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 3, 'ar': 2}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
551,6th grade (11yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 2, 'en': 1, 'de': 3}",{},"{'ar': 2, 'en': 1, 'de': 3}",en,ar,de
552,6th grade (11yo),"{'de': 1, 'ar': 2, 'en': 3}","{'de': 1, 'ar': 3, 'en': 2}",{},"{'de': 1, 'ar': 3, 'en': 2}",de,en,ar
553,6th grade (11yo),"{'de': 1, 'ar': 2, 'en': 3}","{'de': 2, 'ar': 3, 'en': 1}",{},"{'de': 1, 'ar': 2, 'en': 3}",de,ar,en
554,6th grade (11yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 3, 'de': 1, 'en': 2}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
555,6th grade (11yo),"{'en': 1, 'ar': 3, 'de': 2}","{'en': 2, 'ar': 3, 'de': 1}",{},"{'en': 1, 'ar': 3, 'de': 2}",en,de,ar
556,7th grade (12 yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 2, 'ar': 3}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
557,7th grade (12 yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 2, 'de': 1, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
558,7th grade (12 yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 2, 'de': 1, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
559,7th grade (12 yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 3, 'de': 2}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
560,7th grade (12 yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 1, 'en': 2, 'de': 3}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
561,7th grade (12 yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 2, 'en': 1, 'ar': 3}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
562,7th grade (12 yo),"{'de': 1, 'ar': 2, 'en': 3}","{'de': 2, 'ar': 3, 'en': 1}",{},"{'de': 1, 'ar': 3, 'en': 2}",de,TIE,ar
563,8th grade (13yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 2, 'de': 1, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
564,8th grade (13yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 3, 'ar': 2}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
565,8th grade (13yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 1, 'en': 3, 'de': 2}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
566,8th grade (13yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 3, 'en': 1, 'ar': 2}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
567,9th grade (14yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 1, 'en': 2, 'de': 3}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
568,9th grade (14yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 2, 'de': 1, 'en': 3}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
569,9th grade (14yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 2, 'de': 3}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
570,10th grade (15yo),"{'ar': 2, 'en': 1, 'de': 3}","{'ar': 3, 'en': 1, 'de': 2}",{},"{'ar': 2, 'en': 1, 'de': 3}",en,ar,de
571,10th grade (15yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 2, 'de': 3, 'en': 1}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
572,10th grade (15yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 2, 'ar': 3, 'de': 1}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
573,10th grade (15yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 1, 'en': 2, 'de': 3}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
574,10th grade (15yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 3, 'de': 1, 'en': 2}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
575,10th grade (15yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 2, 'ar': 3, 'en': 1}",{},"{'de': 1, 'ar': 3, 'en': 2}",de,en,ar
576,2nd grade (7yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 3, 'de': 2, 'ar': 1}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
577,2nd grade (7yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 2, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
578,2nd grade (7yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 1, 'en': 3, 'de': 2}",{},"{'ar': 1, 'en': 3, 'de': 2}",ar,de,en
579,2nd grade (7yo),"{'de': 1, 'ar': 2, 'en': 3}","{'de': 1, 'ar': 2, 'en': 3}",{},"{'de': 1, 'ar': 3, 'en': 2}",de,ar,en
580,2nd grade (7yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 2, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
581,4th grade (9yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 3, 'de': 1, 'ar': 2}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
582,4th grade (9yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 3, 'de': 2, 'en': 1}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
583,4th grade (9yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 2, 'en': 1, 'ar': 3}",{},"{'de': 2, 'en': 1, 'ar': 3}",en,de,ar
584,4th grade (9yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 2, 'ar': 1, 'de': 3}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
585,6th grade (11yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 2, 'ar': 1, 'de': 3}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
586,6th grade (11yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 2, 'ar': 3, 'en': 1}",{},"{'de': 1, 'ar': 3, 'en': 2}",de,en,ar
587,6th grade (11yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 3, 'de': 2}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
588,6th grade (11yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 1, 'en': 3, 'de': 2}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
589,7th grade (12 yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 2, 'en': 1, 'ar': 3}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
590,7th grade (12 yo),"{'de': 1, 'ar': 2, 'en': 3}","{'de': 1, 'ar': 2, 'en': 3}",{},"{'de': 1, 'ar': 2, 'en': 3}",de,ar,en
591,7th grade (12 yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 2, 'ar': 3}",{},"{'de': 1, 'ar': 2, 'en': 3}",de,en,ar
592,7th grade (12 yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 1, 'de': 2, 'en': 3}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
593,8th grade (13yo),"{'de': 1, 'ar': 2, 'en': 3}","{'de': 2, 'ar': 3, 'en': 1}",{},"{'de': 1, 'ar': 2, 'en': 3}",de,ar,en
594,8th grade (13yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 2, 'de': 1, 'en': 3}",{},"{'ar': 2, 'de': 3, 'en': 1}",TIE,ar,en
595,8th grade (13yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 2, 'ar': 3}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
596,9th grade (14yo),"{'de': 1, 'ar': 2, 'en': 3}","{'de': 2, 'ar': 3, 'en': 1}",{},"{'de': 1, 'ar': 3, 'en': 2}",de,TIE,ar
597,9th grade (14yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 2, 'ar': 3}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
598,10th grade (15yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 3, 'de': 2}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
599,10th grade (15yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 2, 'de': 1, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
600,10th grade (15yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 1, 'de': 2, 'en': 3}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
601,10th grade (15yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 2, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
602,2nd grade (7yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 3, 'ar': 1, 'de': 2}",{},"{'en': 3, 'ar': 1, 'de': 2}",ar,de,en
603,4th grade (9yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 3, 'de': 1, 'en': 2}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
604,4th grade (9yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 3, 'ar': 2}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
605,6th grade (11yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 2, 'de': 1, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
606,6th grade (11yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 3, 'de': 1, 'en': 2}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
