"Topic Area","Topic","Progress Level","Exercise","qwen-plus solution"
"Data frequencies and probabilities","Understanding probabilities","D","ما هي نسبة احتمال اختيار كرة حمراء من كيس يحتوي على 2 كرة حمراء و3 كرات زرقاء و5 كرات خضراء؟","لحل هذه المسألة، نحتاج إلى حساب **نسبة احتمال اختيار كرة حمراء** من الكيس.

### أولاً: فهم المعطيات

- عدد الكرات الحمراء = **2**
- عدد الكرات الزرقاء = **3**
- عدد الكرات الخضراء = **5**

### ثانيًا: نحسب العدد الإجمالي للكرات

$$
\text{إجمالي عدد الكرات} = 2 + 3 + 5 = 10
$$

### ثالثًا: نستخدم قانون الاحتمال

$$
\text{احتمال اختيار كرة حمراء} = \frac{\text{عدد الكرات الحمراء}}{\text{إجمالي عدد الكرات}}
$$

نعوّض الأرقام:

$$
\text{احتمال اختيار كرة حمراء} = \frac{2}{10} = \frac{1}{5}
$$

### رابعًا: التعبير عن النتيجة

إذن، **نسبة احتمال اختيار كرة حمراء هي**:

$$
\boxed{\frac{1}{5}}
$$

أو يمكنك كتابتها بالشكل العشري أو النسبي:

- بالعشري: $ 0.2 $
- بالنسبة المئوية: $ 20\% $

هل ترغب في شرح مبسط أكثر أو مثال مشابه؟"
"Data frequencies and probabilities","Understanding probabilities","D","اختر عددًا من 1 إلى 10 — ما هي احتمالية الحصول على عدد أقل من 6 بالتعبير العشري؟","بالطبع! دعني أشرح لك كيفية حل هذه المسألة خطوة بخطوة.

### **المسألة:**
- تختار عددًا **عشوائيًا من 1 إلى 10**.
- المطلوب: حساب **احتمال أن يكون العدد أقل من 6**، وتعبير الناتج **بالشكل العشري**.

---

### **الخطوة 1: تحديد جميع الاحتمالات الممكنة**

عند اختيار عدد من 1 إلى 10، فإن الأعداد المحتملة هي:

$$
\{1, 2, 3, 4, 5, 6, 7, 8, 9, 10\}
$$

إذن، **عدد جميع الاحتمالات الممكنة = 10**

---

### **الخطوة 2: تحديد الاحتمالات المُحققة للشرط (أي الأعداد الأقل من 6)**

الأعداد الأقل من 6 هي:

$$
\{1, 2, 3, 4, 5\}
$$

إذن، **عدد النتائج المرغوبة = 5**

---

### **الخطوة 3: حساب الاحتمال**

الاحتمال يُحسب بالصيغة التالية:

$$
\text{الاحتمال} = \frac{\text{عدد النتائج المرغوبة}}{\text{عدد جميع الاحتمالات الممكنة}}
$$

$$
= \frac{5}{10} = 0.5
$$

---

### ✅ **الإجابة النهائية:**
$$
\boxed{0.5}
$$

أي أن احتمال اختيار عدد أقل من 6 هو **0.5** بالتعبير العشري.

هل ترغب في شرحها بطريقة أخرى مثل استخدام الكسور أو النسب المئوية؟"
"Data frequencies and probabilities","Understanding probabilities","E","تم تقسيم قرص دوار إلى 8 أجزاء متساوية: 3 أجزاء حمراء، 2 جزء أزرق، و3 أجزاء صفراء. احسب احتمال P(أزرق).","لحساب **الاحتمال P(أزرق)** في هذه المسألة، نقوم بتطبيق مبدأ الاحتمال البسيط:

### المعطيات:
- القرص الدوار مقسوم إلى **8 أجزاء متساوية**.
- عدد الأجزاء الزرقاء = **2**.

### الخطوة 1: تعريف الاحتمال
الاحتمال هو نسبة عدد النتائج المرغوبة (هنا: الأجزاء الزرقاء) إلى العدد الكلي للنتائج الممكنة (إجمالي الأجزاء).

$$
P(\text{أزرق}) = \frac{\text{عدد الأجزاء الزرقاء}}{\text{إجمالي عدد الأجزاء}}
$$

### الخطوة 2: التعويض
$$
P(\text{أزرق}) = \frac{2}{8}
$$

نقوم بتبسيط الكسر:

$$
P(\text{أزرق}) = \frac{1}{4}
$$

### الإجابة النهائية:
$$
\boxed{\frac{1}{4}}
$$

وهذا يعني أن احتمال توقف المؤشر على اللون الأزرق هو **ربع** أو **0.25** أو **25%**."
"Data frequencies and probabilities","Understanding probabilities","E","أُلقي حجرا نرد. ما احتمال أن يكون المجموع 7؟","بالطبع! دعني أشرح لك كيفية حساب احتمال أن يكون مجموع الوجهين على حجري نرد هو **7** عند رميهما.

---

### 🔹 أولاً: فهم المسألة

عند إلقاء **حجري نرد** (زوج من النرد)، كل حجر يُظهر رقمًا بين **1 و 6**.

نريد حساب **احتمال أن يكون مجموع الرقمين = 7**.

---

### 🔹 الخطوة 1: عدد جميع النتائج الممكنة

كل حجر نرد له 6 أوجه، إذن:

$$
\text{عدد النتائج الممكنة} = 6 \times 6 = 36
$$

(أي هناك 36 زوجًا ممكنًا من الأرقام)

---

### 🔹 الخطوة 2: عدد النتائج التي يكون فيها المجموع 7

نبحث عن الأزواج التي مجموعها يساوي 7:

- (1 , 6)
- (2 , 5)
- (3 , 4)
- (4 , 3)
- (5 , 2)
- (6 , 1)

إذًا لدينا **6** أزواج فقط تحقق هذا الشرط.

---

### 🔹 الخطوة 3: حساب الاحتمال

$$
\text{الاحتمال} = \frac{\text{عدد النتائج المرغوبة}}{\text{عدد النتائج الممكنة}} = \frac{6}{36} = \frac{1}{6}
$$

---

### ✅ الإجابة النهائية:

> احتمال أن يكون مجموع حجري النرد 7 هو:  
> $$
\boxed{\frac{1}{6}}
$$

هل تحب أن أريك جدولًا بكل النتائج الممكنة لتتخيل الفكرة أكثر؟"
"Data frequencies and probabilities","Understanding probabilities","E","إذا كانت احتمالية الفوز 0.4، فكم مرة تتوقع أن تفوز في 50 تجربة؟","لحل هذه المسألة الرياضية، نستخدم **مبدأ التوقع الرياضي** في الاحتمالات.

### المعطيات:
- احتمالية الفوز في تجربة واحدة = $ 0.4 $
- عدد التجارب = $ 50 $

### المطلوب:
إيجاد عدد المرات المتوقعة للفوز في هذه الـ 50 تجربة.

---

### الحل:

عدد النتائج المتوقعة = (عدد التجارب) × (احتمال النجاح في كل تجربة)

$$
\text{التوقع} = n \times p
$$

حيث:
- $ n = 50 $
- $ p = 0.4 $

نعوّض:

$$
\text{التوقع} = 50 \times 0.4 = 20
$$

---

### الإجابة النهائية:
تتوقع أن تفوز **20 مرة** في 50 تجربة.

✅ **النتيجة: 20 مرة**"
"Data frequencies and probabilities","Understanding probabilities","E","يوجد في درج الجوارب 5 جورباً أسود، 4 جورباً أبيض، و3 جورباً رمادي. ما هو احتمال عدم سحب جورب أسود؟","لحل هذه المسألة، نحتاج إلى حساب **احتمال عدم سحب جورب أسود** من الدرج عند سحب **جورب واحد عشوائيًا**.

### أولاً: تحديد عدد الجوارب الكلي

عدد الجوارب في الدرج:
- أسود: 5
- أبيض: 4
- رمادي: 3

إذن العدد الكلي للجوارب هو:
$$
5 + 4 + 3 = 12
$$

---

### ثانيًا: تحديد عدد الحالات المواتية لعدم سحب جورب أسود

""عدم سحب جورب أسود"" يعني أن يكون الجورب إما **أبيض أو رمادي**.

عدد الجوارب البيضاء والرمادية:
$$
4 + 3 = 7
$$

---

### ثالثًا: حساب الاحتمال

الاحتمال يُحسب بقسمة عدد النتائج المواتية على عدد النتائج الممكنة:

$$
P(\text{عدم سحب جورب أسود}) = \frac{\text{عدد الجوارب غير السوداء}}{\text{عدد الجوارب الكلي}} = \frac{7}{12}
$$

---

### ✅ الإجابة النهائية:

$$
\boxed{\frac{7}{12}}
$$

هل ترغب في معرفة احتمال سحب أكثر من جورب أو استخدام قواعد الاحتمالات الأخرى؟"
"Data frequencies and probabilities","Understanding probabilities","E","لعبة دوارة تحتوي على 4 أقسام متساوية. احتمالية ظهور اللون الأحمر نظرًيا = 0.25. في 40 دورة، ظهر اللون الأحمر 18 مرة. قارن بين الاحتمالات التجريبية والنظرية.","بالطبع! دعني أشرح لك خطوة بخطوة كيفية حل هذه المسألة الرياضية ومقارنة **الاحتمالات التجريبية والنظرية**.

---

### 🎯 **المعطيات:**

- اللعبة عبارة عن **دوّار (spinner)** يحتوي على **4 أقسام متساوية**.
- الألوان في الدوّار غير محددة، لكننا نهتم فقط باحتمال ظهور **اللون الأحمر**.
- الاحتمال النظري لظهور اللون الأحمر = **0.25** أو ¼، لأن هناك 4 أقسام متساوية.
- عدد الدورات (التكرارات) = **40 مرة**.
- عدد مرات ظهور اللون الأحمر فعليًا (تجريبيًا) = **18 مرة**.

---

## 🔍 1. ما هو الاحتمال النظري؟

هو احتمال يتم حسابه بناءً على المنطق والبنية الرياضية للمسألة، دون القيام بتجربة فعلية.

في هذه الحالة:

$$
\text{الاحتمال النظري} = \frac{1}{4} = 0.25
$$

أي أن كل قسم له نفس الفرصة بالظهور، وبالتالي فإن فرص ظهور الأحمر هي 0.25.

---

## 🔬 2. ما هو الاحتمال التجريبي؟

وهو احتمال يتم حسابه من خلال **إجراء تجربة فعلية**، ويُحسب باستخدام العلاقة:

$$
\text{الاحتمال التجريبي} = \frac{\text{عدد مرات حدوث الحدث}}{\text{عدد المحاولات الكلي}}
$$

في هذه الحالة:

$$
\text{الاحتمال التجريبي} = \frac{18}{40} = 0.45
$$

---

## 📊 3. المقارنة بين الاحتمالين:

| النوع           | الاحتمال |
|------------------|---------|
| الاحتمال النظري   | 0.25    |
| الاحتمال التجريبي | 0.45    |

### ✅ الاستنتاج:

- الاحتمال التجريبي (**0.45**) أعلى من الاحتمال النظري (**0.25**).
- هذا قد يكون بسبب:
  - عدد المحاولات ليس كبيرًا (40 فقط)، لذا قد تتباين النتائج التجريبية عن النظرية.
  - أو وجود تحيز في الدوّار (مثلاً لا تكون الأقسام تمامًا متساوية).
  - أو مجرد صدفة.

> مع زيادة عدد المحاولات، من المتوقع أن **تقترب الاحتمالات التجريبية من النظرية** (قانون الأعداد الكبيرة).

---

### 💡 خلاصة:

- **الاحتمال النظري**: 0.25  
- **الاحتمال التجريبي**: 0.45  
- الاحتمال التجريبي **أكبر** من النظري في هذه الحالة.

هل تحب أن أشرح لك كيف يمكنك تمثيل ذلك بمخطط أو جدول؟ 😊"
"Data frequencies and probabilities","Understanding probabilities","E","ألقيت نردًا 60 مرة، وظهر الرقم 3 في 7 من المرات. ما هو الاحتمال التجريبي للحصول على الرقم 3؟","لحساب **الاحتمال التجريبي** لظهور الرقم **3** عند رمي النرد 60 مرة، نستخدم المعلومات من التجربة نفسها.

### تعريف الاحتمال التجريبي:
الاحتمال التجريبي هو نسبة عدد مرات حدوث الحدث إلى عدد مرات تكرار التجربة.

### المعطيات:
- عدد مرات ظهور الرقم **3** = **7**
- عدد مرات رمي النرد (عدد تكرارات التجربة) = **60**

### قانون الاحتمال التجريبي:
$$
\text{الاحتمال التجريبي} = \frac{\text{عدد مرات حدوث الحدث}}{\text{عدد تكرارات التجربة}}
$$

### نقوم بالتعويض:
$$
\text{الاحتمال التجريبي} = \frac{7}{60}
$$

### إذا أردت تحويل الكسر إلى رقم عشري:
$$
\frac{7}{60} \approx 0.1167
$$

أو يمكنك كتابته كنسبة مئوية بضربه في 100:
$$
0.1167 \times 100 \approx 11.67\%
$$

---

### ✅ الإجابة النهائية:
**الاحتمال التجريبي لظهور الرقم 3 هو**  
$$
\boxed{\frac{7}{60}} \quad \text{أو} \quad \boxed{0.1167}
$$"
"Data frequencies and probabilities","Understanding probabilities","F","تُرمى قطعة نقود مرتين. ما هو احتمال الحصول على وجه واحد فقط؟","بالطبع! دعنا نحل هذه المسألة خطوة بخطوة.

### **المسألة**:  
تُرمى قطعة نقود مرتين.  
ما هو **احتمال الحصول على وجه واحد فقط**؟

---

## **الخطوة 1: فهم التجربة العشوائية**

عند رمي قطعة نقود مرتين، كل رمية لها نتيجتان محتملتان:
- إما **وجه (نرمز له بـ ص)**  
- أو **كتابة (نرمز له بـ ك)**

إذن، فإن الفضاء العيني (كل النتائج الممكنة) يتكون من أزواج توضح نتيجة الرمية الأولى والثانية.

---

## **الخطوة 2: كتابة الفضاء العيني**

الفضاء العيني $ S $ يحتوي على جميع النتائج الممكنة:

$$
S = \{(ص, ص), (ص, ك), (ك, ص), (ك, ك)\}
$$

أي أن هناك **4 نتائج ممكنة**.

---

## **الخطوة 3: تحديد النتائج التي فيها ""وجه واحد فقط""**

نقصد بذلك أن يكون ظهور الوجه مرة واحدة فقط في الرميتين.

نبحث عن الأزواج التي تحتوي على وجه **مرة واحدة بالضبط**:

- $ (ص, ك) $ ✅
- $ (ك, ص) $ ✅

بينما نستبعد:
- $ (ص, ص) $ ❌ (لأنه ظهر وجه مرتين)
- $ (ك, ك) $ ❌ (لم يظهر وجه إطلاقًا)

إذن، عدد النتائج المُحقِّقة للشرط = **2**

---

## **الخطوة 4: حساب الاحتمال**

$$
\text{الاحتمال} = \frac{\text{عدد النتائج المحققة للشرط}}{\text{عدد النتائج الكلية}} = \frac{2}{4} = \frac{1}{2}
$$

---

## ✅ **الإجابة النهائية**:

$$
\boxed{\frac{1}{2}}
$$

أي أن احتمال الحصول على **وجه واحد فقط** عند رمي قطعة نقود مرتين هو **نصف**."
"Data frequencies and probabilities","Understanding probabilities","F","أُلقي حجرا نرد. ما احتمال الحصول على مجموع 9؟","لحل هذه المسألة:

> **""أُلقي حجري نرد. ما احتمال الحصول على مجموع 9؟""**

سنقوم بخطوات واضحة لحساب الاحتمال.

---

### 🔹 الخطوة 1: فهم التجربة

عند رمي **حجري نرد**، فإن كل حجر يحتوي على 6 أوجه (من 1 إلى 6).  
إذن عدد النتائج الممكنة عند رمي الحجرين هو:

$$
6 \times 6 = 36
$$

أي أن هناك **36 نتيجة ممكنة** في الفضاء العيني.

---

### 🔹 الخطوة 2: تحديد النتائج التي تحقق ""مجموع 9""

نريد معرفة كم عدد الأزواج $(a, b)$ بحيث يكون:

$$
a + b = 9
$$

حيث $ a $ و $ b $ قيم بين 1 و 6.

دعنا نجد جميع الأزواج التي تحقق ذلك:

- (3 , 6)
- (4 , 5)
- (5 , 4)
- (6 , 3)

إذًا هناك **4 نتائج مفضلة** فقط تعطي مجموع 9.

---

### 🔹 الخطوة 3: حساب الاحتمال

الاحتمال هو:

$$
P = \frac{\text{عدد النتائج المفضلة}}{\text{عدد النتائج الممكنة}} = \frac{4}{36} = \frac{1}{9}
$$

---

### ✅ الإجابة النهائية:

$$
\boxed{\frac{1}{9}}
$$

أو بالتقريب: حوالي **0.111 أو 11.1%**.

هل ترغب أن أشرح لك أيضًا كيف نصل للأزواج الممكنة بطريقة منهجية؟"
"Data frequencies and probabilities","Understanding probabilities","F","إذا كانت P(A) = 0.6 و P(B) = 0.3، وكانت A و B مستقلتين، فما هي P(A و B)؟","لحل هذه المسألة، نحتاج إلى استخدام قاعدة **احتمال حدوث حادثين مستقلين معًا**.

### المعطيات:
- $ P(A) = 0.6 $
- $ P(B) = 0.3 $
- الحدثان $ A $ و $ B $ **مستقلان**

### المطلوب:
إيجاد احتمال أن يقع الحدثان $ A $ و $ B $ **معًا**، أي:
$$
P(A \text{ و } B) = P(A \cap B)
$$

---

### القاعدة المستخدمة:
إذا كان الحدثان $ A $ و $ B $ **مستقلين**، فإن:
$$
P(A \cap B) = P(A) \cdot P(B)
$$

---

### الحل:
نطبق القيم المعطاة في المعادلة:

$$
P(A \cap B) = 0.6 \times 0.3 = 0.18
$$

---

### الإجابة النهائية:
$$
\boxed{0.18}
$$

أي أن احتمال وقوع الحدثين $ A $ و $ B $ معًا هو **0.18**."
"Data frequencies and probabilities","Understanding probabilities","F","تعلن لعبة عن فرصة فوز قدرها 1 من 500. ما هي هذه الاحتمالية كعدد عشري؟","لحل هذه المسألة، نقوم بتحويل احتمال ""1 من 500"" إلى **عدد عشري**.

### المعطى:
- احتمال الفوز = **1 من 500**  
  أي أن هناك فرصة واحدة للفوز من بين 500 فرصة.

### الخطوة الأولى: تحويل النسبة إلى كسر
هذا يُكتب بالشكل:

$$
\frac{1}{500}
$$

### الخطوة الثانية: قسمة 1 ÷ 500
نحسب:

$$
1 \div 500 = 0.002
$$

### إذًا:
الاحتمال كعدد عشري هو:

$$
\boxed{0.002}
$$

---

هل ترغب في معرفة كيف تُحول هذا العدد إلى نسبة مئوية أيضًا؟"
"Data frequencies and probabilities","Understanding probabilities","F","تم سحب بطاقة من مجموعة البطاقات القياسية. ما هي احتمال أن تكون البطاقة بطاقة وجه أو بطاقة من نوع القلوب؟","بالطبع! دعني أشرح لك كيفية حل هذه المسألة خطوة بخطوة.

### **المعطيات:**
- لدينا **مجموعة بطاقات قياسية** (Standard Deck of Cards).
- مجموعة البطاقات القياسية تحتوي على **52 بطاقة**.
- تنقسم البطاقات إلى **4 أنواع (أزقاق):**
  - القلوب ❤️
  - المايل ♦️
  - الشجر ♠️
  - الترابي ♣️
- كل نوع يحتوي على **13 بطاقة**: الأرقام من 2 إلى 10، وبطاقات الوجه (الملك، والملكة، والولد) أي:
  - King, Queen, Jack

---

### **المطلوب:**
إيجاد احتمال أن تكون البطاقة المسحوبة:
> **بطاقة وجه أو بطاقة من نوع القلوب**

وهذا يعني أننا نريد احتمال **اتحاد حدثين**:
- الحدث الأول: سحب بطاقة وجه.
- الحدث الثاني: سحب بطاقة من نوع القلوب.

لكن لأن هناك بطاقات مشتركة بين الحدثين (مثلاً: ملك القلوب هو بطاقة وجه وقلوب)، فنحن لا نجمعها مرتين. لذلك نستخدم قاعدة:

$$
P(A \cup B) = P(A) + P(B) - P(A \cap B)
$$

---

### **الخطوات:**

#### 1. عدد بطاقات الوجه:
- في كل نوع هناك 3 بطاقات وجه (ملك، ملكة، ولد)
- عدد الأنواع = 4
- إذًا عدد بطاقات الوجه الكلي = $ 3 × 4 = 12 $

#### 2. عدد بطاقات القلوب:
- كل نوع له 13 بطاقة، بما فيها القلوب
- إذًا عدد بطاقات القلوب = 13

#### 3. عدد البطاقات المشتركة (بطاقات الوجه من نوع القلوب):
- في القلوب 3 بطاقات وجه: ملك، ملكة، ولد
- إذًا عدد البطاقات المشتركة = 3

---

### **الحساب:**

$$
P(\text{وجه أو قلوب}) = P(\text{وجه}) + P(\text{قلوب}) - P(\text{وجه وقلوب})
$$

$$
= \frac{12}{52} + \frac{13}{52} - \frac{3}{52}
$$

$$
= \frac{22}{52}
$$

$$
= \frac{11}{26}
$$

---

### ✅ **الإجابة النهائية:**
$$
\boxed{\frac{11}{26}}
$$

أي أن احتمال سحب بطاقة تكون **وجه أو قلوب** هو **11 من 26**.

هل تحب أن أشرح لك بطريقة أخرى أو تضيف أمثلة؟"
"Data frequencies and probabilities","Understanding probabilities","F","في حقيبة توجد 10 كرات زرقاء و5 كرات حمراء و5 كرات خضراء. ما هي فرصة عدم سحب كرة زرقاء؟","لحساب **فرصة عدم سحب كرة زرقاء** من الحقيبة، نقوم باتباع الخطوات التالية:

---

### 📌 أولاً: تحديد عدد الكرات الإجمالي

في الحقيبة:
- 10 كرات زرقاء  
- 5 كرات حمراء  
- 5 كرات خضراء  

إذن العدد الإجمالي للكرات هو:
$$
10 + 5 + 5 = 20 \text{ كرة}
$$

---

### 📌 ثانياً: ما المطلوب؟

المطلوب هو **حساب احتمال عدم سحب كرة زرقاء**، أي أن الكرة المسحوبة تكون **إما حمراء أو خضراء**.

أي أن عدد الكرات غير الزرقاء هو:
$$
5 \text{ (حمراء) } + 5 \text{ (خضراء) } = 10 \text{ كرات}
$$

---

### 📌 ثالثاً: حساب الاحتمال

الاحتمال يُحسب بالصيغة التالية:
$$
\text{الاحتمال} = \frac{\text{عدد النتائج المرغوبة}}{\text{عدد جميع النتائج الممكنة}}
$$

في حالتنا:
- عدد النتائج المرغوبة = 10 (غير زرقاء)
- عدد جميع النتائج = 20 (إجمالي الكرات)

إذن:
$$
\text{احتمال عدم سحب كرة زرقاء} = \frac{10}{20} = \frac{1}{2}
$$

---

### ✅ الإجابة النهائية:

$$
\boxed{\frac{1}{2}} \quad \text{أو} \quad \boxed{0.5} \quad \text{أو} \quad \boxed{50\%}
$$

هل ترغب في شرحها بطريقة أخرى مثل استخدام الاحتمال المكمل؟"
"Data frequencies and probabilities","Understanding probabilities","G","في مجموعة من 20 طالبًا، 12 منهم يدرسون الرياضيات، و7 يدرسون العلوم، و5 يدرسون كلا الموضوعين؛ احسب P(الرياضيات ∪ العلوم).","لحساب الاحتمال $ P(\text{الرياضيات} \cup \text{العلوم}) $، نحتاج إلى فهم ما تعنيه هذا الترميز:

- الحدث $ \text{الرياضيات} \cup \text{العلوم} $ يعني:  
  **عدد الطلاب الذين يدرسون الرياضيات أو العلوم (أو كليهما)**.

### المعطيات:
- عدد الطلاب في المجموعة: $ 20 $
- عدد من يدرسون **الرياضيات**: $ 12 $
- عدد من يدرسون **العلوم**: $ 7 $
- عدد من يدرسون **كلاًّ الموضوعين**: $ 5 $

### الخطوة 1: استخدم قاعدة اتحاد المجموعات
لحساب عدد الطلاب الذين يدرسون الرياضيات أو العلوم، نستخدم الصيغة التالية:

$$
|\text{الرياضيات} \cup \text{العلوم}| = |\text{الرياضيات}| + |\text{العلوم}| - |\text{الرياضيات} \cap \text{العلوم}|
$$

نعوّض الأعداد:

$$
|\text{الرياضيات} \cup \text{العلوم}| = 12 + 7 - 5 = 14
$$

إذن، هناك **14 طالبًا** يدرسون إما الرياضيات أو العلوم أو كليهما.

### الخطوة 2: حساب الاحتمال
الاحتمال هو نسبة هؤلاء الطلاب إلى مجموع الطلاب:

$$
P(\text{الرياضيات} \cup \text{العلوم}) = \frac{|\text{الرياضيات} \cup \text{العلوم}|}{\text{إجمالي عدد الطلاب}} = \frac{14}{20} = \frac{7}{10}
$$

### ✅ الإجابة النهائية:
$$
\boxed{\frac{7}{10}}
$$

هل ترغب في شرح العلاقة بين هذه المسألة و""قاعدة الاحتمالات"" بشكل أعم؟"
"Data frequencies and probabilities","Understanding probabilities","G","استخدم قاعدة الجمع: P(A) = 0.4، P(B) = 0.3، P(A ∩ B) = 0.1؛ احسب P(A ∪ B)","لحساب احتمال **اتحاد الحدثين** $ P(A \cup B) $، نستخدم **قاعدة الجمع في الاحتمالات**، والتي تنص على:

$$
P(A \cup B) = P(A) + P(B) - P(A \cap B)
$$

### معطيات المسألة:
- $ P(A) = 0.4 $
- $ P(B) = 0.3 $
- $ P(A \cap B) = 0.1 $

### الآن نعوّض هذه القيم في المعادلة:

$$
P(A \cup B) = 0.4 + 0.3 - 0.1 = 0.6
$$

### إذًا:
$$
\boxed{P(A \cup B) = 0.6}
$$

### ملاحظة:
نقوم بطرح $ P(A \cap B) $ لتجنب حساب الجزء المشترك بين الحدثين مرتين عند جمع $ P(A) $ و $ P(B) $."
"Data frequencies and probabilities","Understanding probabilities","G","صندوق يحتوي على 4 كرات خضراء و3 كرات حمراء و2 كرة صفراء؛ يتم سحب كرتين بدون استبدال. احسب P(خضراء ثم حمراء)","لحساب الاحتمال **P(خضراء ثم حمراء)** في هذه المسألة، أي احتمال سحب **كرة خضراء أولاً ثم كرة حمراء ثانياً** من الصندوق **بدون استبدال**، نتبع الخطوات التالية:

---

### 📦 المعطيات:
- عدد الكرات الخضراء = 4  
- عدد الكرات الحمراء = 3  
- عدد الكرات الصفراء = 2  
- العدد الكلي للكرات = 4 + 3 + 2 = **9 كرات**

نقوم بسحب **كرتين بدون استبدال**، أي أن بعد سحب الكرة الأولى لا تُعاد إلى الصندوق.

---

### 🔍 المطلوب:
احسب احتمال سحب **كرة خضراء أولًا** ثم **كرة حمراء ثانيًا**، أي:

$$
P(\text{خضراء ثم حمراء})
$$

---

### ✳️ الخطوة 1: احتمال سحب كرة خضراء أولًا

عند السحب الأول:  
عدد الكرات الكلية = 9  
عدد الكرات الخضراء = 4  

$$
P(\text{خضراء أولًا}) = \frac{4}{9}
$$

---

### ✳️ الخطوة 2: احتمال سحب كرة حمراء ثانيًا (بعد سحب خضراء)

بعد سحب كرة خضراء، لم تعد تُعاد → عدد الكرات المتبقية = 8  
عدد الكرات الحمراء ما زال = 3 (لم تسحب بعد)

$$
P(\text{حمراء ثانيًا} \mid \text{خضراء أولًا}) = \frac{3}{8}
$$

---

### 🧮 الخطوة 3: اضرب الاحتمالين (لأن الحدثين متتاليان ويعتمدان على بعض):

$$
P(\text{خضراء ثم حمراء}) = P(\text{خضراء أولًا}) \times P(\text{حمراء ثانيًا} \mid \text{خضراء أولًا})
$$

$$
= \frac{4}{9} \times \frac{3}{8} = \frac{12}{72} = \frac{1}{6}
$$

---

### ✅ الإجابة النهائية:
$$
\boxed{\frac{1}{6}}
$$

أي أن احتمال سحب كرة خضراء أولاً ثم حمراء ثانيًا هو **1/6**."
"Data frequencies and probabilities","Understanding probabilities","G","في استبيان، ٣٥٪ يحبون القهوة و٤٥٪ يحبون الشاي، و٢٠٪ يحبون كلاهما؛ احسب احتمال أن لا يحب أحدهم أيًا منهما.","لحل هذه المسألة، سنستخدم مفهوم **نظرية الاحتمالات** وخصوصًا قاعدة جمع الاحتمالات مع مراعاة **التداخل** (أي الأشخاص الذين يحبون كلاً من القهوة والشاي).

### المعطيات:
- نسبة من يحبون **القهوة** = 35% → $ P(C) = 0.35 $
- نسبة من يحبون **الشاي** = 45% → $ P(T) = 0.45 $
- نسبة من يحبون **كلاهما** = 20% → $ P(C \cap T) = 0.20 $

نريد حساب احتمال أن **لا يحب أحدهم أيًا منهما**، أي لا يحب القهوة ولا الشاي.

وهو يُساوي:

$$
P(\text{لا يحب أيًا}) = 1 - P(C \cup T)
$$

حيث:
- $ P(C \cup T) $ هي احتمال أن يحب أحدًا القهوة أو الشاي أو كليهما.

### نستخدم قاعدة الاتحاد في الاحتمالات:
$$
P(C \cup T) = P(C) + P(T) - P(C \cap T)
$$

نعوّض القيم:
$$
P(C \cup T) = 0.35 + 0.45 - 0.20 = 0.60
$$

إذًا:
$$
P(\text{لا يحب أيًا}) = 1 - 0.60 = 0.40
$$

### الإجابة النهائية:
$$
\boxed{40\%}
$$

أي أن احتمال أن لا يحب شخص ما أيًا من القهوة أو الشاي هو **40٪**."
"Data frequencies and probabilities","Understanding probabilities","H","توجد في مصنع 3 آلات تنتج أشياء بمعدلات عيوب تبلغ 2% و4% و5%؛ احسب احتمالية أن يكون المتنج معيبًا إذا كانت الآلات تنتج 40% و35% و25% على التوالي.","لحل هذه المسألة، نستخدم **قاعدة احتمال الكلي (قانون الاحتمال الكامل)**، حيث يتم حساب احتمال أن يكون المنتج معيبًا من أي من الآلات الثلاث، مع مراعاة النسب المئوية لإنتاج كل آلة ونسبة العيوب فيها.

### المعطيات:

- هناك 3 آلات تُنتج بنسَب:
  - الآلة الأولى: 40% من الإنتاج، ومعدل العيوب = 2%
  - الآلة الثانية: 35% من الإنتاج، ومعدل العيوب = 4%
  - الآلة الثالثة: 25% من الإنتاج، ومعدل العيوب = 5%

### المطلوب:

احسب احتمال أن يكون **منتج عشوائي معيب**.

---

### الخطوة 1: تحويل النسب إلى كسور عشرية

| الآلة | نسبة الإنتاج | نسبة العيوب |
|-------|--------------|-------------|
| A     | 0.40         | 0.02        |
| B     | 0.35         | 0.04        |
| C     | 0.25         | 0.05        |

---

### الخطوة 2: استخدام قاعدة الاحتمال الكلي

$$
P(\text{معيب}) = P(A) \cdot P(\text{معيب}|A) + P(B) \cdot P(\text{معيب}|B) + P(C) \cdot P(\text{معيب}|C)
$$

نعوّض الأرقام:

$$
P(\text{معيب}) = (0.40)(0.02) + (0.35)(0.04) + (0.25)(0.05)
$$

$$
= 0.008 + 0.014 + 0.0125 = 0.0345
$$

---

### النتيجة النهائية:

$$
\boxed{0.0345}
$$

أي أن احتمال أن يكون المنتج معيبًا هو **3.45%**."
