"Topic Area","Topic","Progress Level","Exercise","gpt-4o-mini solution"
"Functional relationships (patterns and structures)","Linear and other simple functions","H","المعادلة y = 5x + b تمر بالنقطة (2, 11). احسب قيمة b.","لحساب قيمة \( b \) في المعادلة \( y = 5x + b \) والتي تمر بالنقطة \( (2, 11) \)، يمكننا اتباع الخطوات التالية:

1. **تعويض القيم المعروفة في المعادلة**: نعلم أن النقطة \( (2, 11) \) تعني أن عندما تكون \( x = 2 \)، فإن \( y = 11 \). لذا يمكننا تعويض \( x \) و\( y \) في المعادلة:

   \[
   11 = 5(2) + b
   \]

2. **حل المعادلة لإيجاد \( b \)**: الآن نحل المعادلة خطوة بخطوة:

   \[
   11 = 10 + b
   \]

   الآن، نطرح 10 من كلا الجانبين:

   \[
   11 - 10 = b
   \]

   \[
   b = 1
   \]

لذا، قيمة \( b \) هي \( 1 \). 

**النتيجة النهائية**: \( b = 1 \)."
"Functional relationships (patterns and structures)","Linear and other simple functions","H","احسب مجموعة القيم الممكنة (المجال) ومجموعة القيم الناتجة (المدى) للدالة الكسرية f(x) = (3x + 2) / (x - 1)","لحساب مجموعة القيم الممكنة (المجال) ومجموعة القيم الناتجة (المدى) للدالة الكسرية \( f(x) = \frac{3x + 2}{x - 1} \)، يمكننا اتباع الخطوات التالية:

### 1. تحديد مجال الدالة (المجموعة الممكنة):

المجال هو مجموعة القيم التي يمكن أن يُدخلها \( x \) إلى الدالة. في حالة الدالة الكسرية، يجب أن نتأكد من أن المقام لا يساوي الصفر، لأنه لا يمكننا القسمة على صفر.

في دالتنا:
\[ x - 1 \neq 0 \]

هذا يعني:
\[ x \neq 1 \]

لذا، فإن مجموعة القيم الممكنة (المجال) هي كل الأعداد الحقيقية ماعدا 1، ويمكن كتابتها كالتالي:
\[ \text{مجال d} = \mathbb{R} \setminus \{1\} \]

### 2. تحديد مدى الدالة (مجموعة القيم الناتجة):

لحساب مدى الدالة، نحتاج إلى معرفة القيم التي يمكن أن تأخذها \( f(x) \). نبدأ بإعادة كتابة الدالة:
\[ f(x) = \frac{3x + 2}{x - 1} \]

لننظر إلى القيم التي يمكن أن تصبح \( f(x) = y \):
\[ y = \frac{3x + 2}{x - 1} \]

الآن، لنحل المعادلة \( y(x - 1) = 3x + 2 \):
\[
yx - y = 3x + 2
\]

بترتيب الحدود نحصل على:
\[
yx - 3x = y + 2
\]
\[
x(y - 3) = y + 2
\]
\[
x = \frac{y + 2}{y - 3}
\]

نجري تحليلًا لقيم \( y \). يجب أن يكون المقام \( y - 3 \neq 0 \) لأن هذا يؤدي أيضًا إلى تقسيم الصفري. لذا:
\[ y \neq 3 \]

إذًا، الدالة تُقبل أي قيمة حقيقية ماعدا 3، وبالتالي فإن مجموعة القيم الناتجة (المدى) هي:
\[ \text{مدى } f = \mathbb{R} \setminus \{3\} \]

### الخلاصة:

- **مجال الدالة**: \( \mathbb{R} \setminus \{1\} \)
- **مدى الدالة**: \( \mathbb{R} \setminus \{3\} \) 

بهذا، يمكنك فهم المجال والمدى لهذه الدالة الكسرية."
"Functional relationships (patterns and structures)","Linear and other simple functions","H","ارسم الرسم البياني للدالة الأسية f(x) = eˣ - 2 ووضح سلوك النهاية للدالة عندما تزداد قيمة x.","لحل المسألة المتعلقة بالرسم البياني للدالة الأسية \( f(x) = e^x - 2 \)، وشرح سلوك النهاية للدالة عندما تزداد قيمة \( x \)، يمكننا اتباع الخطوات التالية:

### 1. **تحليل الدالة:**
   - الدالة \( f(x) = e^x - 2 \) تتكون من جزء أساسي هو \( e^x \)، وهو دالة أسية.
   - تذكر أن \( e \) هو عدد غير منطقي تقريبا يساوي 2.71828.
   - هذه الدالة تأخذ القيم الحقيقية لـ \( x \) وتقوم بحساب \( e^x \) ثم تخصم 2.

### 2. **النقاط الأساسية:**
   - عند \( x = 0 \):
     \[
     f(0) = e^0 - 2 = 1 - 2 = -1
     \]
   - عند \( x = 1 \):
     \[
     f(1) = e^1 - 2 \approx 2.71828 - 2 \approx 0.71828
     \]
   - عند \( x = 2 \):
     \[
     f(2) = e^2 - 2 \approx 7.389 - 2 \approx 5.389
     \]

### 3. **رسم الرسم البياني:**
   - يمكنك رسم نقاط \( f(0) \)، \( f(1) \)، \( f(2) \)، ووتحديد قيم أخرى لـ \( x \) إذا أردت.
   - من خلال هذه النقاط، يمكنك توصيلها بشكل تدريجي. ستلاحظ أن الدالة تبدأ من قيمة سالبة وتزداد بشكل متزايد.

### 4. **سلوك النهاية:**
   - عندما تزداد قيمة \( x \) (أي عندما يقترب \( x \) من اللانهاية):
     \[
     \lim_{x \to \infty} f(x) = \lim_{x \to \infty} (e^x - 2) = \infty
     \]
   - يعني هذا أن \( f(x) \) تزداد بلا حدود عندما تزداد \( x \).

   - وعند الاقتراب من \( x \) من جهة السالب اللانهاية:
     \[
     \lim_{x \to -\infty} f(x) = \lim_{x \to -\infty} (e^x - 2) = -2
     \]
   - يعني هذا أن الدالة تقترب من القيمة -2، ولكنها لا تصل إليها، حيث إنها تدور حول هذه القيمة.

### 5. **التلخيص:**
   - الرسم البياني لدالة \( f(x) = e^x - 2 \) يبدأ من قيمة سالبة عند \( x = 0 \) ويدخل في مجال القيم الموجبة.
   - عندما تزداد قيمة \( x \) بشكل كبير، يتجه الرسم البياني نحو اللانهاية.
   - عند الاقتراب من السالب لانهاية، يتجه الرسم البياني نحو -2.

### 6. **الرسم البياني:**
يمكنك استخدام برنامج رسم بياني أو آلية لرسم الدالة لتوضيح الشكل العام."
"Functional relationships (patterns and structures)","Linear and other simple functions","H","احسب المساحة تحت المنحنى للدالة f(x) = 2x من x = 1 إلى x = 4، مع توضيح جميع خطوات الحل باستخدام التكامل المحدد.","لحساب المساحة تحت المنحنى للدالة \( f(x) = 2x \) من \( x = 1 \) إلى \( x = 4 \)، يمكننا استخدام التكامل المحدد. إليك الخطوات التفصيلية لحل المسألة:

### الخطوة 1: صياغة التكامل

نبدأ بكتابة التكامل المحدد للدالة من الحدود المعطاة:
\[
\text{المساحة} = \int_{1}^{4} f(x) \, dx = \int_{1}^{4} 2x \, dx
\]

### الخطوة 2: حساب التكامل

الخطوة التالية هي حساب التكامل. نبدأ بحساب التكامل للتابع \( 2x \):
\[
\int 2x \, dx = x^2 + C
\]
حيث \( C \) هو ثابت التكامل.

### الخطوة 3: استخدام حدود التكامل

الآن نقوم بتطبيق حدود التكامل من 1 إلى 4:
\[
\int_{1}^{4} 2x \, dx = \left[ x^2 \right]_{1}^{4}
\]

### الخطوة 4: حساب القيم عند الحدود

نقوم بحساب قيمة \( x^2 \) عند الحدود:
- عند \( x = 4 \):
\[
4^2 = 16
\]
- عند \( x = 1 \):
\[
1^2 = 1
\]

### الخطوة 5: طرح القيم

نقوم بطرح القيمة عند الحد السفلي من القيمة عند الحد العلوي:
\[
\int_{1}^{4} 2x \, dx = 16 - 1 = 15
\]

### الخطوة 6: النتيجة

إذن، المساحة تحت المنحنى للدالة \( f(x) = 2x \) من \( x = 1 \) إلى \( x = 4 \) هي:
\[
\text{المساحة} = 15
\]

بهذه الخطوات، قمنا بحساب المساحة باستخدام التكامل المحدد."
"Functional relationships (patterns and structures)","Linear and other simple functions","H","استخدم اختبار المشتق الأول لتحديد أين الدالة f(x) = x⁴ − 8x² تزداد وأين تنقص.","لحل هذه المسألة، يمكنك استخدام اختبار المشتق الأول لتحديد أين تزداد وأين تنقص الدالة \( f(x) = x^4 - 8x^2 \). إليك الخطوات المتبعة:

### 1. حساب المشتق الأول للدالة:
أولاً، نقوم بحساب المشتق الأول للدالة \( f(x) \):

\[
f'(x) = \frac{d}{dx}(x^4) - \frac{d}{dx}(8x^2) = 4x^3 - 16x
\]

### 2. تحليل المشتق الأول:
نحتاج إلى تحديد النقاط التي تجعل المشتق الأول يساوي صفر، وذلك لإيجاد النقاط الحرجة:

\[
4x^3 - 16x = 0
\]

يمكننا أن نعاملها كالتالي:

\[
4x(x^2 - 4) = 0
\]

### 3. إيجاد النقاط الحرجة:
نحل المعادلة:

1. \( 4x = 0 \) يعطي \( x = 0 \)
2. \( x^2 - 4 = 0 \) يعطي \( x^2 = 4 \) وبالتالي \( x = 2 \) و \( x = -2 \)

لذا، النقاط الحرجة هي \( x = -2 \)، \( x = 0 \)، و \( x = 2 \).

### 4. حساب علامات المشتق الأول:
نحتاج الآن إلى اختبار إشارات المشتق الأول في الفترات بين النقاط الحرجة. نقسم محور \( x \) إلى الفترات التالية:

1. \( (-\infty, -2) \)
2. \( (-2, 0) \)
3. \( (0, 2) \)
4. \( (2, \infty) \)

### 5. اختيار قيم لاختبار الإشارة:
نختار قيمة من كل فترة ونحسب المشتق الأول:

- **الفترة \( (-\infty, -2) \):** لنختار \( x = -3 \)

\[
f'(-3) = 4(-3)^3 - 16(-3) = -108 + 48 = -60 \quad (\text{سالبة})
\]

- **الفترة \( (-2, 0) \):** لنختار \( x = -1 \)

\[
f'(-1) = 4(-1)^3 - 16(-1) = -4 + 16 = 12 \quad (\text{موجبة})
\]

- **الفترة \( (0, 2) \):** لنختار \( x = 1 \)

\[
f'(1) = 4(1)^3 - 16(1) = 4 - 16 = -12 \quad (\text{سالبة})
\]

- **الفترة \( (2, \infty) \):** لنختار \( x = 3 \)

\[
f'(3) = 4(3)^3 - 16(3) = 108 - 48 = 60 \quad (\text{موجبة})
\]

### 6. تحليل النتائج:
الآن، يمكننا تلخيص النتائج:

- **الفترة \( (-\infty, -2) \):** \( f' < 0 \) → الدالة تنقص
- **الفترة \( (-2, 0) \):** \( f' > 0 \) → الدالة تزداد
- **الفترة \( (0, 2) \):** \( f' < 0 \) → الدالة تنقص
- **الفترة \( (2, \infty) \):** \( f' > 0 \) → الدالة تزداد

### 7. الاستنتاج:
- الدالة تنقص على الفترة \( (-\infty, -2) \) و \( (0, 2) \).
- الدالة تزداد على الفترة \( (-2, 0) \) و \( (2, \infty) \).

بهذه الطريقة يمكن تحديد أين تزداد وأين تنقص الدالة باستخدام اختبار المشتق الأول."
"Functional relationships (patterns and structures)","Linear and other simple functions","H","حدّد التقاطع السيني والخطوط التقاربية (الخطوط المقاربة) للدالة اللوغاريتمية: f(x) = ln(x − 2) ","لحل هذه المسألة الرياضية حول الدالة اللوغاريتمية \( f(x) = \ln(x - 2) \)، سنقوم بتحديد التقاطع السيني والخطوط التقاربية (الخطوط المقاربة) للدالة.

### 1. **التقاطع السيني (المجال)**:
أولاً، دعنا نحدد القيم التي يمكن أن تأخذها \( x \) في الدالة \( f(x) = \ln(x - 2) \). يجب أن يكون داخل اللوغاريتم موجبًا، أي:

\[
x - 2 > 0 \implies x > 2
\]

لذا، المجال الذي تكون فيه هذه الدالة هو \( (2, \infty) \).

### 2. **التقاطع السيني (نقاط التقاطع)**:
نريد أن نجد نقاط التقاطع مع المحور السيني، وهذا يحدث عندما \( f(x) = 0 \):

\[
\ln(x - 2) = 0
\]

لإيجاد \( x \):
\[
x - 2 = e^0 \implies x - 2 = 1 \implies x = 3
\]

لذا، نقطة التقاطع مع المحور السيني هي عند النقطة \( (3, 0) \).

### 3. **الخطوط التقاربية (الخطوط المقاربة)**:
الخطوط المقاربة للدالة هي الخطوط التي تقترب منها الدالة ولكن لا تتقاطع معها في بعض الحالات. بالنسبة للدالة اللوغاريتمية \( \ln(x - 2) \):

#### أ. **الخط المقارب العمودي**:
تظهر الخطوط المقاربة العمودية عندما نقترب من النقاط التي تجعل الدالة غير معرفة. هنا، كما حددنا سابقًا، نقول أن \( f(x) \) غير معرفة عندما:

\[
x = 2
\]

لذا، يوجد خط مقارب عمودي عند \( x = 2 \).

#### ب. **الخط المقارب الأفقي**:
عندما تأخذ \( x \) قيمًا أكبر، فإن \( f(x) \) تزداد ولكن لا توجد خطوط مقاربة أفقية لأن \( \ln(x - 2) \) تقترب إلى اللانهاية عندما تزداد \( x \).

### 4. **الخلاصة**:
- **المجال**: \( (2, \infty) \)
- **نقطة التقاطع مع المحور السيني**: \( (3, 0) \)
- **الخط المقارب العمودي**: \( x = 2 \)
- **لا يوجد خط مقارب أفقي**.

بهذا نكون قد حددنا جميع العناصر المطلوبة لدالة \( f(x) = \ln(x - 2) \)."
"Functional relationships (patterns and structures)","Equations and algebra","B","اجعل كلا الجانبين متساويين:  5 + 5 = ___ + 4","لحل المعادلة \( 5 + 5 = \_\_\_ + 4 \)، يمكننا اتباع الخطوات التالية:

1. احسب قيمة الجانب الأيسر من المعادلة:
   \[
   5 + 5 = 10
   \]
   لذا، يمكن كتابة المعادلة الآن كالتالي:
   \[
   10 = \_\_\_ + 4
   \]

2. الآن نريد إيجاد القيمة المجهولة (المكان الذي كتبنا فيه \_\_\_). نحتاج إلى طرح 4 من كلا الجانبين من المعادلة للحصول على القيمة المجهولة:
   \[
   10 - 4 = \_\_\_
   \]

3. احسب القيمة:
   \[
   10 - 4 = 6
   \]

إذًا، الجهة اليمنى من المعادلة تكون:
\[
6 + 4
\]

وبذلك، نحصل على:
\[
10 = 6 + 4
\]

وبهذا نجد أنه:
\[
\_\_\_ = 6
\]

إذًا، الحل النهائي هو:
\[
5 + 5 = 6 + 4
\]"
"Functional relationships (patterns and structures)","Equations and algebra","B","اُملأ الفراغ: 5 + ___ = 12","لحل المسألة الرياضية: \(5 + \_\_\_ = 12\)، يمكنك اتباع الخطوات التالية:

1. **ابدأ بالنظر إلى المعادلة**: لديك 5 زائد شيء يساوي 12.

2. **قم بعزل المتغير**: إذا كنت تريد معرفة القيمة المجهولة، يمكنك طرح 5 من كلا الجانبين. مما يعطيك:
   \[
   5 + x = 12
   \]
   \[
   x = 12 - 5
   \]

3. **احسب القيمة**: الآن، قم بحساب \(12 - 5\):
   \[
   x = 7
   \]

وبذلك، تكون الإجابة: يُملأ الفراغ بالعدد 7. لذا يمكننا كتابة المعادلة كاملة بهذا الشكل:
\(5 + 7 = 12\)."
"Functional relationships (patterns and structures)","Equations and algebra","B","كان لدي x تفاحات. أضفت 3 تفاحات أخرى، والآن لدي 7. ما قيمة x؟ ______","لحل المسألة، يمكنك اتباع الخطوات التالية:

1. **افهم المعطيات**: لديك عدد من التفاحات يسمي \( x \). ثم أضفت 3 تفاحات أخرى، وأصبح لديك 7 تفاحات بالمجموع.

2. **اكتب المعادلة**: يمكنك تمثيل ما حدث بمعادلة رياضية كالتالي:
   \[
   x + 3 = 7
   \]

3. **حل المعادلة**: الآن نريد إيجاد قيمة \( x \). للقيام بذلك، يجب أن نخرج 3 من جهة اليسار. يمكننا عمل ذلك عن طريق طرح 3 من كلا الجانبين:
   \[
   x + 3 - 3 = 7 - 3
   \]
   مما ينتج:
   \[
   x = 4
   \]

4. **التحقق**: يمكنك التحقق من الحل بإعادة القيمة التي وجدتها إلى المعادلة الأصلية:
   إذا كان \( x = 4 \)، فإن:
   \[
   4 + 3 = 7
   \]
   وهذا صحيح.

إذن، قيمة \( x \) هي 4."
"Functional relationships (patterns and structures)","Equations and algebra","B","خبزت ميا x بسكوت. أعطت 4 منها وتبقى لديها 6. ما هو x؟ ______","لحل هذه المسألة، يمكنك اتباع الخطوات التالية:

1. نبدأ بتحديد المعلومات المعطاة في المسألة:
   - ميا خبزت x بسكوت.
   - أعطت 4 بسكوتات.
   - تبقى لديها 6 بسكوتات.

2. بناءً على هذه المعلومات، يمكننا كتابة معادلة تعبر عن الوضع:
   - إذا كانت ميا قد بدأت بـ x بسكوت وأعطت 4 منها، فإن العدد المتبقي لديها هو:
     \( x - 4 \).

3. نعرف أنها تبقى لديها 6 بسكوتات، لذلك يمكننا كتابة المعادلة:
   \[
   x - 4 = 6.
   \]

4. لحل المعادلة، نضيف 4 إلى كلا الجانبين:
   \[
   x - 4 + 4 = 6 + 4.
   \]
   وهذا يصبح:
   \[
   x = 10.
   \]

5. إذن، ميا خبزت 10 بسكوتات (x = 10).

الجواب هو: \( x = 10 \)."
"Functional relationships (patterns and structures)","Equations and algebra","B","إذا كانت س = 7، فما قيمة س – 3؟ ______","لحل المسألة الرياضية المعطاة، عليك اتباع الخطوات التالية:

1. لديك المعادلة: إذا كانت \( س = 7 \).
2. تحتاج إلى حساب قيمة \( س - 3 \).
3. قم بإبدال \( س \) بالقيمة المعطاة لها، وهي 7.

إذًا، تصبح المعادلة:
\[ 
س - 3 = 7 - 3 
\]

4. الآن قم بعملية الطرح:
\[ 
7 - 3 = 4 
\]

إذن، قيمة \( س - 3 \) تكون \( 4 \).

الجواب هو:
**4**"
"Functional relationships (patterns and structures)","Equations and algebra","C","حل المعادلة التالية: x + 5 = 12","لحل المعادلة \( x + 5 = 12 \)، يمكنك اتباع الخطوات التالية:

1. **عزل المتغير \( x \)**: نريد أن نجعل \( x \) بمفرده على أحد جانبي المعادلة. للقيام بذلك، نحتاج إلى إزالة \( 5 \) من الجانب الأيسر.

2. **طرح 5 من كلا الجانبين**: 
   \[
   x + 5 - 5 = 12 - 5
   \]
   هذا سيبسط المعادلة إلى:
   \[
   x = 7
   \]

3. **التحقق من الحل**: يمكنك التأكد من صحة الحل عن طريق تعويض قيمة \( x \) في المعادلة الأصلية:
   \[
   7 + 5 = 12
   \]
   بما أن هذا صحيح، فإن الحل هو:
   \[
   x = 7
   \] 

وبذلك، تكون قد وجدت الحل للمعادلة."
"Functional relationships (patterns and structures)","Equations and algebra","C","أي قيمة لـ x تجعل المعادلة التالية صحيحة: x ÷ 3 = 4؟","لحل المعادلة \( x \div 3 = 4 \)، يمكنك اتباع الخطوات التالية:

1. **التخلص من القسمة**: يمكنك ضرب كلا الجانبين في 3 لإزالة القسمة. المعادلة تصبح:
   \[
   x \div 3 \times 3 = 4 \times 3
   \]

2. **تبسيط المعادلة**:
   \[
   x = 12
   \]

لذا، قيمة \( x \) التي تجعل المعادلة صحيحة هي \( 12 \)."
"Functional relationships (patterns and structures)","Equations and algebra","C","إذا كانت س = 2، احل المعادلة: س + 4 = ___","لحل المعادلة س + 4 عندما تكون س = 2، كل ما عليك فعله هو استبدال س بالعدد 2 ثم حساب الناتج.

إليك الخطوات:

1. ابدأ بالمعادلة: س + 4
2. عوض عن س بالعدد 2: 
   2 + 4
3. الآن، قم بإجراء عملية الجمع:
   2 + 4 = 6

لذا، الناتج هو 6. 

بالتالي، إذا كانت س = 2، فإن س + 4 = 6."
"Functional relationships (patterns and structures)","Equations and algebra","C","حل المعادلة: س + س = 16","لحل المعادلة \( س + س = 16 \)، يمكنك اتباع الخطوات التالية:

1. **جمع الحدود المتشابهة**: لاحظ أن \( س + س \) يمكن كتابتها كـ \( 2س \). لذا يمكن إعادة كتابة المعادلة على الشكل التالي:
   \[
   2س = 16
   \]

2. **قسّم على 2**: لت Isolation \( س \) عليك أن تقسم كلا الطرفين على 2:
   \[
   \frac{2س}{2} = \frac{16}{2}
   \]
   مما يعطي:
   \[
   س = 8
   \]

وبذلك، فإن الحل النهائي للمعادلة \( س + س = 16 \) هو \( س = 8 \)."
"Functional relationships (patterns and structures)","Equations and algebra","D","حل المعادلة: 2س + 3 = 11","لحل المعادلة الرياضية \(2س + 3 = 11\)، يمكنك اتباع الخطوات التالية:

1. **أولاً، عزل المتغير:** نبدأ بإزالة الرقم 3 من الطرف الأيسر. للقيام بذلك، نطرح 3 من كلا الجانبين:
   \[
   2س + 3 - 3 = 11 - 3
   \]
   وهذا يجعل المعادلة:
   \[
   2س = 8
   \]

2. **ثانياً، حل للمتغير \(س\):** الآن نحتاج إلى الحصول على \(س\) بمفرده. نقوم بقسمة كلا الجانبين على 2:
   \[
   \frac{2س}{2} = \frac{8}{2}
   \]
   وهذا يجعل المعادلة:
   \[
   س = 4
   \]

3. **التحقق من الحل:** يمكنك التحقق من صحة الحل بإعادة substituting القيمة \(س = 4\) في المعادلة الأصلية:
   \[
   2(4) + 3 = 8 + 3 = 11
   \]
   وبما أن الطرفين متساويان، فإن الحل صحيح.

إذًا، الحل النهائي للمعادلة هو \(س = 4\)."
"Functional relationships (patterns and structures)","Equations and algebra","D","حل المعادلة: 4(س - 2) = 12","لحل المعادلة \(4(س - 2) = 12\)، يمكنك اتباع الخطوات التالية:

1. **افتح الأقواس**: يمكنك البدء بضرب \(4\) في كل من \(س\) و\(-2\):
   \[
   4 \cdot س - 4 \cdot 2 = 12
   \]
   مما يعطيك:
   \[
   4س - 8 = 12
   \]

2. **اجمع \(8\) إلى كلا الجانبين**: لكي تعزل \(4س\)، أضف \(8\) إلى كلا الجانبين:
   \[
   4س - 8 + 8 = 12 + 8
   \]
   مما يعطي:
   \[
   4س = 20
   \]

3. **اقسم على \(4\)**: للحصول على قيمة \(س\)، قسم كلا الجانبين على \(4\):
   \[
   س = \frac{20}{4}
   \]
   مما يعطينا:
   \[
   س = 5
   \]

إذًا، الحل هو \(س = 5\)."
"Functional relationships (patterns and structures)","Equations and algebra","D","بسط المعادلة 2س + 3س = 5س","لحل المعادلة \( 2س + 3س = 5س \) وبسطها، يمكنك اتباع الخطوات التالية:

1. **جمع الحدود المتشابهة**: في الجهة اليسرى من المعادلة، لديك \( 2س \) و \( 3س \). يمكنك جمعهما معًا:
   \[
   2س + 3س = 5س
   \]

2. **إعادة كتابة المعادلة**: بعد جمع الحدود المتشابهة، يمكنك كتابة المعادلة كالتالي:
   \[
   5س = 5س
   \]

3. **فهم النتائج**: لاحظ أن الطرف الأيسر يساوي الطرف الأيمن. هذا يعني أن المعادلة صحيحة دائمًا، مهما كانت قيمة \( س \). وبالتالي، هذه المعادلة لا تعطي حلًا محددًا، بل تعني أن \( س \) يمكن أن تكون أي قيمة.

في النهاية، المعادلة صحيحة لكل القيم الممكنة لـ \( س \)."
"Functional relationships (patterns and structures)","Equations and algebra","D","ابحث عن القيمة المفقودة: 2س = س + 6","لحل المعادلة \( 2س = س + 6 \) وات找到 القيمة المفقودة لـ \( س \)، يمكنك اتباع الخطوات التالية:

1. **عزل المتغير \( س \)**:
   - ابدأ بنقل \( س \) إلى الجهة اليسرى من المعادلة. وهذا يعني أنك ستطرح \( س \) من كلا الجانبين:
   \[
   2س - س = 6
   \]

2. **تبسيط المعادلة**:
   - بعد الطرح، تصبح المعادلة:
   \[
   س = 6
   \]

3. **التحقق**:
   - يمكنك التحقق من الحل عن طريق استبدال \( س \) بالقيمة التي وجدتها (أي \( 6 \)) في المعادلة الأصلية:
   \[
   2(6) = 6 + 6
   \]
   - وهذا يعطي:
   \[
   12 = 12
   \]
   - المعادلة صحيحة.

إذًا، القيمة المفقودة لـ \( س \) هي \( 6 \)."
"Functional relationships (patterns and structures)","Equations and algebra","E","اوجد قيمة x في المعادلة التالية: 5(x - 1) = 3x + 7","لحل المعادلة \( 5(x - 1) = 3x + 7 \)، يمكننا اتباع الخطوات التالية:

1. **توزيع العدد 5 على ما داخل الأقواس**:
   \[
   5(x - 1) = 5x - 5
   \]
   لذا تصبح المعادلة:
   \[
   5x - 5 = 3x + 7
   \]

2. **نقل جميع الحدود المتعلقة بـ x إلى جهة واحدة** وكل الحدود الثابتة إلى الجهة الأخرى. نبدأ بنقل \( 3x \) من الجانب الأيمن إلى الجانب الأيسر:
   \[
   5x - 3x - 5 = 7
   \]
   مما يعطينا:
   \[
   2x - 5 = 7
   \]

3. **إضافة 5 إلى كلا الجانبين**:
   \[
   2x - 5 + 5 = 7 + 5
   \]
   مما يعطي:
   \[
   2x = 12
   \]

4. **قسمة كلا الجانبين على 2** لإيجاد قيمة \( x \):
   \[
   x = \frac{12}{2} = 6
   \]

إذًا، قيمة \( x \) هي 6."
"Functional relationships (patterns and structures)","Equations and algebra","E","حل النظام: x + y = 10 و x - y = 2","لحل النظام المعطى من المعادلتين:

1. **المعادلة الأولى:** \( x + y = 10 \)
2. **المعادلة الثانية:** \( x - y = 2 \)

يمكنك استخدام طريقة الجمع (أو الطرح) لحل هذا النظام. إليك الخطوات:

### الخطوة 1: عزل أحد المتغيرات
يمكننا عزل \( y \) من المعادلة الأولى:

\[
y = 10 - x
\]

### الخطوة 2: التعويض في المعادلة الثانية
الآن سنعوض عن \( y \) في المعادلة الثانية:

\[
x - (10 - x) = 2
\]

### الخطوة 3: تبسيط المعادلة
نفك الأقواس:

\[
x - 10 + x = 2
\]

نجمع الحدود المتشابهة:

\[
2x - 10 = 2
\]

### الخطوة 4: حل المعادلة
نضيف 10 للطرفين:

\[
2x = 12
\]

نقسم على 2:

\[
x = 6
\]

### الخطوة 5: إيجاد قيمة \( y \)
الآن نعود لإيجاد قيمة \( y \) باستخدام القيمة التي وجدناها لـ \( x \):

\[
y = 10 - x = 10 - 6 = 4
\]

### النتيجة
القيم التي تم الحصول عليها هي:

\[
x = 6, \quad y = 4
\]

### التحقق
لنتحقق من الحل باستخدام المعادلتين:

- في المعادلة الأولى:

\[
6 + 4 = 10 \quad \text{(صحيح)}
\]

- في المعادلة الثانية:

\[
6 - 4 = 2 \quad \text{(صحيح)}
\]

إذًا، الحل الصحيح للنظام هو:

\[
(x, y) = (6, 4)
\]"
"Functional relationships (patterns and structures)","Equations and algebra","E","تبلغ تكلفة تذكرة السينما للكبار €س وللطلاب €ص. إذا دفع ٣ كبار و٢ من الطلاب مبلغًا قدره €٤٠، ودفع ١ من الكبار و٣ من الطلاب مبلغ €٣٠، فأوجد قيمتي س و ص.","لحل المسألة، يمكننا أولاً كتابة نظام المعادلات الذي يمثل المعلومات المعطاة.

لدينا:

1. ٣ كبار و٢ طلاب: \( 3س + 2ص = 40 \)  (المعادلة 1) 
2. ١ كبير و٣ طلاب: \( س + 3ص = 30 \)  (المعادلة 2)

الآن، يمكننا حل هذا النظام من المعادلات.

### الخطوة 1: حل المعادلة 2 لإيجاد س
نبدأ بالمعادلة الثانية:

\[
س + 3ص = 30
\]

نستطيع أن نعبر س بدلالة ص:

\[
س = 30 - 3ص
\]

### الخطوة 2: تعويض س في المعادلة 1
الآن، نستبدل قيمة س في المعادلة الأولى:

\[
3(30 - 3ص) + 2ص = 40
\]

نقوم بتبسيط المعادلة:

\[
90 - 9ص + 2ص = 40
\]
\[
90 - 7ص = 40
\]

### الخطوة 3: حل المعادلة لإيجاد ص
نقوم بنقل 90 إلى الجهة الثانية:

\[
-7ص = 40 - 90
\]
\[
-7ص = -50
\]

الآن نقسم على -7:

\[
ص = \frac{50}{7}
\]

### الخطوة 4: إيجاد س
الآن، نعود لنستخدم قيمة ص لإيجاد س:

\[
س = 30 - 3 \left( \frac{50}{7} \right)
\]
\[
س = 30 - \frac{150}{7}
\]

نحول 30 إلى كسري بنفس المقام:

\[
30 = \frac{210}{7}
\]

الآن الحساب:

\[
س = \frac{210}{7} - \frac{150}{7} = \frac{60}{7}
\]

### النتائج
إذن، القيمتان هما:

\[
س = \frac{60}{7} \approx 8.57
\]
\[
ص = \frac{50}{7} \approx 7.14
\]

### الخلاصة
تكلفة تذكرة السينما للكبار (س) هي تقريبًا 8.57 يورو وللطلاب (ص) هي تقريبًا 7.14 يورو."
